onset	duration	nwb_table	Run	TrialNumber	finger	finger_pred	cue_location
2541.0193333333336	3.0	trials	7	29.0	R	R	3.0
2544.1023333333333	3.0	trials	7	30.0	I	I	4.0
2547.238566666667	3.0	trials	7	31.0	T	T	5.0
2550.3687	3.0	trials	7	32.0	X	X	2.0
2553.4687	3.0	trials	7	33.0	R	P	7.0
2556.608866666667	3.0	trials	7	34.0	P	P	8.0
2559.7089	3.0	trials	7	35.0	M	M	1.0
2562.8189	3.0	trials	7	36.0	I	I	10.0
2565.9281333333333	3.0	trials	7	37.0	R	R	1.0
2569.048133333333	3.0	trials	7	38.0	M	M	12.0
2572.1383333333333	3.0	trials	7	39.0	T	T	6.0
2575.2583	3.0	trials	7	40.0	X	X	11.0
2578.3885	3.0	trials	7	41.0	I	I	3.0
2581.4785333333334	3.0	trials	7	42.0	P	P	7.0
2584.6077	3.0	trials	7	43.0	X	X	8.0
2587.7377	3.0	trials	7	44.0	I	I	5.0
2590.8777	3.0	trials	7	45.0	R	R	4.0
2593.9778666666666	3.0	trials	7	46.0	M	M	2.0
2597.0879	3.0	trials	7	47.0	T	X	10.0
2600.1871	3.0	trials	7	48.0	P	P	9.0
2644.279742666667	149.24583333333294	epochs	8				
2644.279742666667	3.0	trials	8	1.0	P	P	8.0
2647.369776	3.0	trials	8	2.0	R	M	7.0
2650.459776	3.0	trials	8	3.0	I	I	1.0
2653.5590093333335	3.0	trials	8	4.0	M	M	3.0
2656.6489760000004	3.0	trials	8	5.0	T	T	12.0
2659.7592093333337	3.0	trials	8	6.0	X	X	4.0
2662.8591760000004	3.0	trials	8	7.0	R	R	5.0
2665.9892093333337	3.0	trials	8	8.0	I	I	10.0
2669.079376	3.0	trials	8	9.0	X	X	11.0
2672.1785760000002	3.0	trials	8	10.0	M	M	6.0
2675.278576	3.0	trials	8	11.0	P	R	9.0
2678.378576	3.0	trials	8	12.0	T	T	2.0
2681.4985760000004	3.0	trials	8	13.0	P	P	11.0
2684.6187760000003	3.0	trials	8	14.0	I	I	9.0
2687.7177426666667	3.0	trials	8	15.0	X	X	12.0
2690.8479093333335	3.0	trials	8	16.0	R	R	2.0
2693.9280093333336	3.0	trials	8	17.0	M	M	10.0
2697.0581426666668	3.0	trials	8	18.0	T	T	5.0
2700.1482093333334	3.0	trials	8	19.0	X	X	8.0
2703.278376	3.0	trials	8	20.0	I	I	6.0
2706.4175760000003	3.0	trials	8	21.0	T	T	4.0
2709.517576	3.0	trials	8	22.0	P	P	1.0
2712.617576	3.0	trials	8	23.0	M	M	7.0
2715.747576	3.0	trials	8	24.0	R	M	3.0
2718.9177760000002	3.0	trials	8	25.0	P	P	10.0
2722.026776	3.0	trials	8	26.0	T	T	12.0
2725.1570093333335	3.0	trials	8	27.0	R	R	7.0
2728.2770093333334	3.0	trials	8	28.0	M	M	4.0
2731.367176	3.0	trials	8	29.0	I	I	8.0
2734.487176	3.0	trials	8	30.0	X	X	11.0
2737.6172093333334	3.0	trials	8	31.0	R	R	3.0
2740.7162093333336	3.0	trials	8	32.0	M	M	9.0
2743.806442666667	3.0	trials	8	33.0	X	X	6.0
2746.9465760000003	3.0	trials	8	34.0	I	I	2.0
2750.0365760000004	3.0	trials	8	35.0	P	P	1.0
2753.1565760000003	3.0	trials	8	36.0	T	T	5.0
2756.2867760000004	3.0	trials	8	37.0	X	X	5.0
2759.385776	3.0	trials	8	38.0	I	I	2.0
2762.4760093333334	3.0	trials	8	39.0	T	T	9.0
2765.6060093333335	3.0	trials	8	40.0	R	R	6.0
2768.6961760000004	3.0	trials	8	41.0	M	M	12.0
2771.8161760000003	3.0	trials	8	42.0	P	P	4.0
2774.9151760000004	3.0	trials	8	43.0	I	I	1.0
2778.0454093333337	3.0	trials	8	44.0	M	M	11.0
2781.1854093333336	3.0	trials	8	45.0	X	X	10.0
2784.3155760000004	3.0	trials	8	46.0	P	P	8.0
2787.425576	3.0	trials	8	47.0	T	T	7.0
2790.525576	3.0	trials	8	48.0	R	R	3.0
